,uid,task,key,sentence_id,sp.token_text,sp.pos,sp.lemma,token
7753,Y21_S27,journaling,Y21_S27_journaling,21,i,PRON,i,i
7754,Y21_S27,journaling,Y21_S27_journaling,21,used,VERB,use,used
7755,Y21_S27,journaling,Y21_S27_journaling,21,to,PART,to,to
7756,Y21_S27,journaling,Y21_S27_journaling,21,be,AUX,be,be
7757,Y21_S27,journaling,Y21_S27_journaling,22,i,PRON,i,i
7758,Y21_S27,journaling,Y21_S27_journaling,22,used,VERB,use,used
7759,Y21_S27,journaling,Y21_S27_journaling,22,to,PART,to,to
7760,Y21_S27,journaling,Y21_S27_journaling,22,have,AUX,have,have
7761,Y21_S27,journaling,Y21_S27_journaling,22,these,DET,these,these
7762,Y21_S27,journaling,Y21_S27_journaling,22,headaches,NOUN,headache,headaches
7763,Y21_S27,journaling,Y21_S27_journaling,22,quite,ADV,quite,quite
7764,Y21_S27,journaling,Y21_S27_journaling,22,often,ADV,often,often
7765,Y21_S27,journaling,Y21_S27_journaling,24,from,ADP,from,from
7766,Y21_S27,journaling,Y21_S27_journaling,24,having,VERB,have,having
7767,Y21_S27,journaling,Y21_S27_journaling,24,to,ADP,to,to
7768,Y21_S27,journaling,Y21_S27_journaling,25,when,ADV,when,when
7769,Y21_S27,journaling,Y21_S27_journaling,25,i,PRON,i,i
7770,Y21_S27,journaling,Y21_S27_journaling,25,was,AUX,be,was
7771,Y21_S27,journaling,Y21_S27_journaling,25,in,ADP,in,in
7772,Y21_S27,journaling,Y21_S27_journaling,25,business,NOUN,business,business
7773,Y21_S27,journaling,Y21_S27_journaling,25,with,ADP,with,with
7774,Y21_S27,journaling,Y21_S27_journaling,25,my,DET,-PRON-,my
7775,Y21_S27,journaling,Y21_S27_journaling,25,dad,NOUN,dad,dad
7776,Y21_S27,journaling,Y21_S27_journaling,25,to,PART,to,to
7777,Y21_S27,journaling,Y21_S27_journaling,25,have,AUX,have,have
7778,Y21_S27,journaling,Y21_S27_journaling,25,everything,PRON,everything,everything
7779,Y21_S27,journaling,Y21_S27_journaling,25,just,ADV,just,just
7780,Y21_S27,journaling,Y21_S27_journaling,25,so,ADV,so,so
7781,Y21_S27,journaling,Y21_S27_journaling,25,so,ADV,so,so
7782,Y21_S27,journaling,Y21_S27_journaling,26,so,CCONJ,so,so
7783,Y21_S27,journaling,Y21_S27_journaling,26,i,PRON,i,i
7784,Y21_S27,journaling,Y21_S27_journaling,26,can,VERB,can,can
7785,Y21_S27,journaling,Y21_S27_journaling,26,build,VERB,build,build
7786,Y21_S27,journaling,Y21_S27_journaling,26,my,DET,-PRON-,my
7787,Y21_S27,journaling,Y21_S27_journaling,26,new,ADJ,new,new
7788,Y21_S27,journaling,Y21_S27_journaling,26,home,NOUN,home,home
7789,Y21_S27,journaling,Y21_S27_journaling,27,we,PRON,-PRON-,we
7790,Y21_S27,journaling,Y21_S27_journaling,27,built,VERB,build,built
7791,Y21_S27,journaling,Y21_S27_journaling,27,quite,DET,quite,quite
7792,Y21_S27,journaling,Y21_S27_journaling,27,a,DET,a,a
7793,Y21_S27,journaling,Y21_S27_journaling,27,few,ADJ,few,few
7794,Y21_S27,journaling,Y21_S27_journaling,27,new,ADJ,new,new
7795,Y21_S27,journaling,Y21_S27_journaling,27,homes,NOUN,home,homes
7796,Y21_S27,journaling,Y21_S27_journaling,28,and,CCONJ,and,and
7797,Y21_S27,journaling,Y21_S27_journaling,28,we,PRON,-PRON-,we
7798,Y21_S27,journaling,Y21_S27_journaling,28,built,VERB,build,built
7799,Y21_S27,journaling,Y21_S27_journaling,28,some,DET,some,some
7800,Y21_S27,journaling,Y21_S27_journaling,28,commercial,ADJ,commercial,commercial
7801,Y21_S27,journaling,Y21_S27_journaling,28,business,NOUN,business,business
7802,Y21_S27,journaling,Y21_S27_journaling,29,i,PRON,i,i
7803,Y21_S27,journaling,Y21_S27_journaling,29,became,VERB,become,became
7804,Y21_S27,journaling,Y21_S27_journaling,29,real,ADV,real,real
7805,Y21_S27,journaling,Y21_S27_journaling,29,interested,ADJ,interested,interested
7806,Y21_S27,journaling,Y21_S27_journaling,29,in,ADP,in,in
7807,Y21_S27,journaling,Y21_S27_journaling,29,construction,NOUN,construction,construction
7808,Y21_S27,journaling,Y21_S27_journaling,29,architecture,NOUN,architecture,architecture
7809,Y21_S27,journaling,Y21_S27_journaling,29,and,CCONJ,and,and
7810,Y21_S27,journaling,Y21_S27_journaling,29,things,NOUN,thing,things
7811,Y21_S27,journaling,Y21_S27_journaling,29,like,SCONJ,like,like
7812,Y21_S27,journaling,Y21_S27_journaling,29,that,DET,that,that
7814,Y21_S27,journaling,Y21_S27_journaling,30,i,PRON,i,i
7815,Y21_S27,journaling,Y21_S27_journaling,30,had,AUX,have,had
7816,Y21_S27,journaling,Y21_S27_journaling,30,to,PART,to,to
7817,Y21_S27,journaling,Y21_S27_journaling,30,have,AUX,have,have
7818,Y21_S27,journaling,Y21_S27_journaling,30,everything,PRON,everything,everything
7819,Y21_S27,journaling,Y21_S27_journaling,30,and,CCONJ,and,and
7820,Y21_S27,journaling,Y21_S27_journaling,30,just,ADV,just,just
7821,Y21_S27,journaling,Y21_S27_journaling,30,so,ADV,so,so
7822,Y21_S27,journaling,Y21_S27_journaling,30,so,ADV,so,so
7823,Y21_S27,journaling,Y21_S27_journaling,31,if,SCONJ,if,if
7824,Y21_S27,journaling,Y21_S27_journaling,31,i,PRON,i,i
7825,Y21_S27,journaling,Y21_S27_journaling,31,did,AUX,do,did
7826,Y21_S27,journaling,Y21_S27_journaling,31,i,PRON,-PRON-,i
7827,Y21_S27,journaling,Y21_S27_journaling,31," ""d""",VERB,would,would
7828,Y21_S27,journaling,Y21_S27_journaling,31,feel,VERB,feel,feel
7829,Y21_S27,journaling,Y21_S27_journaling,31,real,ADV,real,real
7830,Y21_S27,journaling,Y21_S27_journaling,31,happy,ADJ,happy,happy
7831,Y21_S27,journaling,Y21_S27_journaling,32,and,CCONJ,and,and
7832,Y21_S27,journaling,Y21_S27_journaling,32,even,ADV,even,even
7833,Y21_S27,journaling,Y21_S27_journaling,33,maybe,ADV,maybe,maybe
7834,Y21_S27,journaling,Y21_S27_journaling,33,late,ADV,late,late
7835,Y21_S27,journaling,Y21_S27_journaling,33,that,DET,that,that
7836,Y21_S27,journaling,Y21_S27_journaling,33,evening,NOUN,evening,evening
7837,Y21_S27,journaling,Y21_S27_journaling,33,i,PRON,i,i
7838,Y21_S27,journaling,Y21_S27_journaling,33,had,AUX,have,had
7839,Y21_S27,journaling,Y21_S27_journaling,33,a,DET,a,a
7840,Y21_S27,journaling,Y21_S27_journaling,33,real,ADJ,real,real
7841,Y21_S27,journaling,Y21_S27_journaling,33,severe,ADJ,severe,severe
7842,Y21_S27,journaling,Y21_S27_journaling,33,headache,NOUN,headache,headache
7843,Y21_S27,journaling,Y21_S27_journaling,33,in,ADP,in,in
7844,Y21_S27,journaling,Y21_S27_journaling,33,one,NUM,one,one
7845,Y21_S27,journaling,Y21_S27_journaling,33,side,NOUN,side,side
7846,Y21_S27,journaling,Y21_S27_journaling,34,and,CCONJ,and,and
7847,Y21_S27,journaling,Y21_S27_journaling,34,vomiting,VERB,vomit,vomiting
7848,Y21_S27,journaling,Y21_S27_journaling,34,at,ADP,at,at
7849,Y21_S27,journaling,Y21_S27_journaling,34,the,DET,the,the
7850,Y21_S27,journaling,Y21_S27_journaling,34,same,ADJ,same,same
7851,Y21_S27,journaling,Y21_S27_journaling,34,time,NOUN,time,time
7852,Y21_S27,journaling,Y21_S27_journaling,35,but,CCONJ,but,but
7853,Y21_S27,journaling,Y21_S27_journaling,35,all,DET,all,all
7854,Y21_S27,journaling,Y21_S27_journaling,35,i,PRON,i,i
7855,Y21_S27,journaling,Y21_S27_journaling,35,would,VERB,would,would
7856,Y21_S27,journaling,Y21_S27_journaling,35,never,ADV,never,never
7857,Y21_S27,journaling,Y21_S27_journaling,35,have,AUX,have,have
7858,Y21_S27,journaling,Y21_S27_journaling,35,been,AUX,be,been
7859,Y21_S27,journaling,Y21_S27_journaling,35,feeling,VERB,feel,feeling
7860,Y21_S27,journaling,Y21_S27_journaling,35,the,DET,the,the
7861,Y21_S27,journaling,Y21_S27_journaling,35,depression,NOUN,depression,depression
7862,Y21_S27,journaling,Y21_S27_journaling,36,while,SCONJ,while,while
7863,Y21_S27,journaling,Y21_S27_journaling,36,i,PRON,-PRON-,i
7864,Y21_S27,journaling,Y21_S27_journaling,36," ""m""",AUX,be,am
7865,Y21_S27,journaling,Y21_S27_journaling,36,laying,VERB,lay,laying
7866,Y21_S27,journaling,Y21_S27_journaling,36,in,ADP,in,in
7867,Y21_S27,journaling,Y21_S27_journaling,36,bed,NOUN,bed,bed
7868,Y21_S27,journaling,Y21_S27_journaling,36,vomiting,NOUN,vomiting,vomiting
7869,Y21_S27,journaling,Y21_S27_journaling,36,i,PRON,-PRON-,i
7870,Y21_S27,journaling,Y21_S27_journaling,36," ""d""",VERB,would,would
7871,Y21_S27,journaling,Y21_S27_journaling,36,be,AUX,be,be
7872,Y21_S27,journaling,Y21_S27_journaling,36,real,ADJ,real,real
7873,Y21_S27,journaling,Y21_S27_journaling,36,thinking,NOUN,thinking,thinking
7874,Y21_S27,journaling,Y21_S27_journaling,36,of,ADP,of,of
7875,Y21_S27,journaling,Y21_S27_journaling,36,how,ADV,how,how
7876,Y21_S27,journaling,Y21_S27_journaling,36,much,ADV,much,much
7877,Y21_S27,journaling,Y21_S27_journaling,36,more,ADJ,more,more
7878,Y21_S27,journaling,Y21_S27_journaling,37,what,PRON,what,what
7879,Y21_S27,journaling,Y21_S27_journaling,37,else,ADV,else,else
7880,Y21_S27,journaling,Y21_S27_journaling,37,can,VERB,can,can
7881,Y21_S27,journaling,Y21_S27_journaling,37,i,PRON,i,i
7882,Y21_S27,journaling,Y21_S27_journaling,37,do,AUX,do,do
7883,Y21_S27,journaling,Y21_S27_journaling,37,to,PART,to,to
7884,Y21_S27,journaling,Y21_S27_journaling,37,improve,VERB,improve,improve
7885,Y21_S27,journaling,Y21_S27_journaling,37,this,DET,this,this
7886,Y21_S27,journaling,Y21_S27_journaling,38,and,CCONJ,and,and
7887,Y21_S27,journaling,Y21_S27_journaling,38,looking,VERB,look,looking
7888,Y21_S27,journaling,Y21_S27_journaling,38,forward,ADV,forward,forward
7889,Y21_S27,journaling,Y21_S27_journaling,38,to,PART,to,to
7890,Y21_S27,journaling,Y21_S27_journaling,38,improve,VERB,improve,improve
7891,Y21_S27,journaling,Y21_S27_journaling,38,it,PRON,-PRON-,it
7892,Y21_S27,journaling,Y21_S27_journaling,38,more,ADV,more,more
7893,Y31_S37,journaling,Y31_S37_journaling,0,i,PRON,-PRON-,i
7894,Y31_S37,journaling,Y31_S37_journaling,0," ""m""",AUX,be,am
7895,Y31_S37,journaling,Y31_S37_journaling,0,gon,VERB,go,going
7896,Y31_S37,journaling,Y31_S37_journaling,0, na,PART,to,to
7897,Y31_S37,journaling,Y31_S37_journaling,0,first,ADV,first,first
7898,Y31_S37,journaling,Y31_S37_journaling,0,kill,VERB,kill,kill
7899,Y31_S37,journaling,Y31_S37_journaling,0,myself,PRON,-PRON-,myself
7900,Y31_S37,journaling,Y31_S37_journaling,0,or,CCONJ,or,or
7901,Y31_S37,journaling,Y31_S37_journaling,0,everybody,PRON,everybody,everybody
7902,Y31_S37,journaling,Y31_S37_journaling,0,in,ADV,in,in
7903,Y31_S37,journaling,Y31_S37_journaling,0,there,ADV,there,there
7904,Y31_S37,journaling,Y31_S37_journaling,1,then,ADV,then,then
7905,Y31_S37,journaling,Y31_S37_journaling,1,i,PRON,-PRON-,i
7906,Y31_S37,journaling,Y31_S37_journaling,1," ""m""",AUX,be,am
7907,Y31_S37,journaling,Y31_S37_journaling,1,going,VERB,go,going
7908,Y31_S37,journaling,Y31_S37_journaling,1,to,PART,to,to
7909,Y31_S37,journaling,Y31_S37_journaling,1,kill,VERB,kill,kill
7910,Y31_S37,journaling,Y31_S37_journaling,1,all,DET,all,all
7911,Y31_S37,journaling,Y31_S37_journaling,1,the,DET,the,the
7912,Y31_S37,journaling,Y31_S37_journaling,1,attendants,NOUN,attendant,attendants
7913,Y31_S37,journaling,Y31_S37_journaling,2,i,PRON,i,i
7914,Y31_S37,journaling,Y31_S37_journaling,2,like,VERB,like,like
7915,Y31_S37,journaling,Y31_S37_journaling,2,those,DET,those,those
7916,Y31_S37,journaling,Y31_S37_journaling,2,attendants,NOUN,attendant,attendants
7917,Y31_S37,journaling,Y31_S37_journaling,3,these,DET,these,these
7918,Y31_S37,journaling,Y31_S37_journaling,3,people,NOUN,people,people
7919,Y31_S37,journaling,Y31_S37_journaling,3,up,ADV,up,up
7920,Y31_S37,journaling,Y31_S37_journaling,3,here,ADV,here,here
7921,Y31_S37,journaling,Y31_S37_journaling,3,i,PRON,i,i
7922,Y31_S37,journaling,Y31_S37_journaling,3,mean,VERB,mean,mean
7923,Y31_S37,journaling,Y31_S37_journaling,3,they,PRON,-PRON-,they
7924,Y31_S37,journaling,Y31_S37_journaling,3,do,AUX,do,do
7925,Y31_S37,journaling,Y31_S37_journaling,3," ""nt""",PART,not,not
7926,Y31_S37,journaling,Y31_S37_journaling,3,get,AUX,get,get
7927,Y31_S37,journaling,Y31_S37_journaling,3,mad,ADJ,mad,mad
7928,Y31_S37,journaling,Y31_S37_journaling,3,at,ADP,at,at
7929,Y31_S37,journaling,Y31_S37_journaling,3,you,PRON,-PRON-,you
7930,Y31_S37,journaling,Y31_S37_journaling,4,they,PRON,-PRON-,they
7931,Y31_S37,journaling,Y31_S37_journaling,4,do,AUX,do,do
7932,Y31_S37,journaling,Y31_S37_journaling,4," ""nt""",PART,not,not
7933,Y31_S37,journaling,Y31_S37_journaling,4,get,AUX,get,get
7934,Y31_S37,journaling,Y31_S37_journaling,4,mad,ADJ,mad,mad
7935,Y31_S37,journaling,Y31_S37_journaling,4,cuz,ADP,cuz,cuz
7936,Y31_S37,journaling,Y31_S37_journaling,4,they,PRON,-PRON-,they
7937,Y31_S37,journaling,Y31_S37_journaling,4," ""re""",AUX,be,are
7938,Y31_S37,journaling,Y31_S37_journaling,4,nice,ADJ,nice,nice
7939,Y31_S37,journaling,Y31_S37_journaling,5,wo,VERB,will,wo
7940,Y31_S37,journaling,Y31_S37_journaling,5," ""nt""",PART,not,not
7941,Y31_S37,journaling,Y31_S37_journaling,5,even,ADV,even,even
7942,Y31_S37,journaling,Y31_S37_journaling,5,kill,VERB,kill,kill
7943,Y31_S37,journaling,Y31_S37_journaling,5,them,PRON,-PRON-,them
7944,Y31_S37,journaling,Y31_S37_journaling,6,i,PRON,i,i
7945,Y31_S37,journaling,Y31_S37_journaling,6,do,AUX,do,do
7946,Y31_S37,journaling,Y31_S37_journaling,6," ""nt""",PART,not,not
7947,Y31_S37,journaling,Y31_S37_journaling,6,want,VERB,want,want
7948,Y31_S37,journaling,Y31_S37_journaling,6,to,PART,to,to
7949,Y31_S37,journaling,Y31_S37_journaling,6,kill,VERB,kill,kill
7950,Y31_S37,journaling,Y31_S37_journaling,6,nobody,PRON,nobody,nobody
7951,Y31_S37,journaling,Y31_S37_journaling,6,no,ADV,no,no
7952,Y31_S37,journaling,Y31_S37_journaling,6,more,ADV,more,more
7953,Y31_S37,journaling,Y31_S37_journaling,6,or,CCONJ,or,or
7954,Y31_S37,journaling,Y31_S37_journaling,6,hurt,VERB,hurt,hurt
7955,Y31_S37,journaling,Y31_S37_journaling,6,nobody,PRON,nobody,nobody
7956,Y31_S37,journaling,Y31_S37_journaling,8,i,PRON,i,i
7957,Y31_S37,journaling,Y31_S37_journaling,8,get,VERB,get,get
7958,Y31_S37,journaling,Y31_S37_journaling,8,i,PRON,i,i
7959,Y31_S37,journaling,Y31_S37_journaling,8,just,ADV,just,just
7960,Y31_S37,journaling,Y31_S37_journaling,8,get,VERB,get,get
7961,Y31_S37,journaling,Y31_S37_journaling,8,you,PRON,-PRON-,you
7962,Y31_S37,journaling,Y31_S37_journaling,8,know,VERB,know,know
7963,Y31_S37,journaling,Y31_S37_journaling,8,spells,NOUN,spell,spells
7964,Y31_S37,journaling,Y31_S37_journaling,8,i,PRON,i,i
7965,Y31_S37,journaling,Y31_S37_journaling,8,just,ADV,just,just
7967,Y31_S37,journaling,Y31_S37_journaling,9,when,ADV,when,when
7968,Y31_S37,journaling,Y31_S37_journaling,9,i,PRON,i,i
7969,Y31_S37,journaling,Y31_S37_journaling,9,get,VERB,get,get
7970,Y31_S37,journaling,Y31_S37_journaling,9,mad,ADJ,mad,mad
7972,Y31_S37,journaling,Y31_S37_journaling,9,i,PRON,-PRON-,i
7973,Y31_S37,journaling,Y31_S37_journaling,9," ""ll""",VERB,will,will
7974,Y31_S37,journaling,Y31_S37_journaling,10,i,PRON,i,i
7975,Y31_S37,journaling,Y31_S37_journaling,10,had,AUX,have,had
7976,Y31_S37,journaling,Y31_S37_journaling,10,a,DET,a,a
7977,Y31_S37,journaling,Y31_S37_journaling,10,sixty,NUM,sixty,sixty
7979,Y31_S37,journaling,Y31_S37_journaling,10, four,NUM,four, four
7980,Y31_S37,journaling,Y31_S37_journaling,10,impala,PROPN,impala,impala
7981,Y31_S37,journaling,Y31_S37_journaling,10,convertible,ADJ,convertible,convertible
7982,Y31_S37,journaling,Y31_S37_journaling,10,yellow,ADJ,yellow,yellow
7983,Y31_S37,journaling,Y31_S37_journaling,10,the,DET,the,the
7984,Y31_S37,journaling,Y31_S37_journaling,10,only,ADJ,only,only
7985,Y31_S37,journaling,Y31_S37_journaling,10,one,NUM,one,one
7986,Y31_S37,journaling,Y31_S37_journaling,10,like,SCONJ,like,like
7987,Y31_S37,journaling,Y31_S37_journaling,10,in,ADP,in,in
7988,Y31_S37,journaling,Y31_S37_journaling,10,green,ADJ,green,green
7989,Y31_S37,journaling,Y31_S37_journaling,10,but,CCONJ,but,but
7990,Y31_S37,journaling,Y31_S37_journaling,10,i,PRON,-PRON-,i
7991,Y31_S37,journaling,Y31_S37_journaling,10," ""d""",VERB,would,would
7992,Y31_S37,journaling,Y31_S37_journaling,10,get,AUX,get,get
7993,Y31_S37,journaling,Y31_S37_journaling,10,mad,ADJ,mad,mad
7994,Y31_S37,journaling,Y31_S37_journaling,10,at,ADP,at,at
7995,Y31_S37,journaling,Y31_S37_journaling,10,it,PRON,-PRON-,it
7996,Y31_S37,journaling,Y31_S37_journaling,10,and,CCONJ,and,and
7997,Y31_S37,journaling,Y31_S37_journaling,10,i,PRON,i,i
7998,Y31_S37,journaling,Y31_S37_journaling,10,would,VERB,would,would
7999,Y31_S37,journaling,Y31_S37_journaling,10,just,ADV,just,just
8000,Y31_S37,journaling,Y31_S37_journaling,10,tear,VERB,tear,tear
8001,Y31_S37,journaling,Y31_S37_journaling,10,stuff,NOUN,stuff,stuff
8002,Y31_S37,journaling,Y31_S37_journaling,10,up,ADP,up,up
8004,Y31_S37,journaling,Y31_S37_journaling,11,i,PRON,i,i
8005,Y31_S37,journaling,Y31_S37_journaling,11,just,ADV,just,just
8006,Y31_S37,journaling,Y31_S37_journaling,11,like,VERB,like,like
8007,Y31_S37,journaling,Y31_S37_journaling,11,to,PART,to,to
8008,Y31_S37,journaling,Y31_S37_journaling,11,get,AUX,get,get
8009,Y31_S37,journaling,Y31_S37_journaling,11,in,ADP,in,in
8010,Y31_S37,journaling,Y31_S37_journaling,11,a,DET,a,a
8011,Y31_S37,journaling,Y31_S37_journaling,11,building,NOUN,building,building
8012,Y31_S37,journaling,Y31_S37_journaling,11,with,ADP,with,with
8013,Y31_S37,journaling,Y31_S37_journaling,11,a,DET,a,a
8014,Y31_S37,journaling,Y31_S37_journaling,11,hammer,NOUN,hammer,hammer
8015,Y31_S37,journaling,Y31_S37_journaling,11,an,DET,an,an
8016,Y31_S37,journaling,Y31_S37_journaling,11,axe,NOUN,axe,axe
8017,Y31_S37,journaling,Y31_S37_journaling,11,a,DET,a,a
8018,Y31_S37,journaling,Y31_S37_journaling,11,glass,NOUN,glass,glass
8019,Y31_S37,journaling,Y31_S37_journaling,11,building,NOUN,building,building
8020,Y31_S37,journaling,Y31_S37_journaling,11,and,CCONJ,and,and
8021,Y31_S37,journaling,Y31_S37_journaling,11,just,ADV,just,just
8022,Y31_S37,journaling,Y31_S37_journaling,11,tear,VERB,tear,tear
8023,Y31_S37,journaling,Y31_S37_journaling,11,it,PRON,-PRON-,it
8024,Y31_S37,journaling,Y31_S37_journaling,11,up,ADP,up,up
8025,Y31_S37,journaling,Y31_S37_journaling,12,you,PRON,-PRON-,you
8026,Y31_S37,journaling,Y31_S37_journaling,12,know,VERB,know,know
8027,Y31_S37,journaling,Y31_S37_journaling,12,what,PRON,what,what
8028,Y31_S37,journaling,Y31_S37_journaling,12,i,PRON,i,i
8029,Y31_S37,journaling,Y31_S37_journaling,12,mean,VERB,mean,mean
8030,Y31_S37,journaling,Y31_S37_journaling,15,not,PART,not,not
8032,Y31_S37,journaling,Y31_S37_journaling,16,i,PRON,-PRON-,i
8033,Y31_S37,journaling,Y31_S37_journaling,16," ""m""",AUX,be,am
8034,Y31_S37,journaling,Y31_S37_journaling,16,not,PART,not,not
8035,Y31_S37,journaling,Y31_S37_journaling,17,that,DET,that,that
8036,Y31_S37,journaling,Y31_S37_journaling,17," ""s""",AUX,be,is
8037,Y31_S37,journaling,Y31_S37_journaling,17,why,ADV,why,why
8038,Y31_S37,journaling,Y31_S37_journaling,17,i,PRON,-PRON-,i
8039,Y31_S37,journaling,Y31_S37_journaling,17," ""ve""",AUX,have,have
8040,Y31_S37,journaling,Y31_S37_journaling,17,tried,VERB,try,tried
8041,Y31_S37,journaling,Y31_S37_journaling,17,to,PART,to,to
8042,Y31_S37,journaling,Y31_S37_journaling,17,tell,VERB,tell,tell
8043,Y31_S37,journaling,Y31_S37_journaling,17,them,PRON,-PRON-,them
8044,Y31_S37,journaling,Y31_S37_journaling,17,there,PRON,there,there
8045,Y31_S37,journaling,Y31_S37_journaling,17," ""s""",AUX,be,is
8046,Y31_S37,journaling,Y31_S37_journaling,17,nothing,PRON,nothing,nothing
8047,Y31_S37,journaling,Y31_S37_journaling,17,mentally,ADV,mentally,mentally
8048,Y31_S37,journaling,Y31_S37_journaling,17,wrong,ADJ,wrong,wrong
8049,Y31_S37,journaling,Y31_S37_journaling,17,with,ADP,with,with
8050,Y31_S37,journaling,Y31_S37_journaling,17,me,PRON,-PRON-,me
8051,Y31_S37,journaling,Y31_S37_journaling,19,there,PRON,there,there
8052,Y31_S37,journaling,Y31_S37_journaling,19," ""s""",AUX,be,is
8053,Y31_S37,journaling,Y31_S37_journaling,19,nothing,PRON,nothing,nothing
8054,Y31_S37,journaling,Y31_S37_journaling,19,emotionally,ADV,emotionally,emotionally
8055,Y31_S37,journaling,Y31_S37_journaling,19,wrong,ADJ,wrong,wrong
8056,Y31_S37,journaling,Y31_S37_journaling,19,with,ADP,with,with
8057,Y31_S37,journaling,Y31_S37_journaling,19,me,PRON,-PRON-,me
8058,Y31_S37,journaling,Y31_S37_journaling,21,there,PRON,there,there
8059,Y31_S37,journaling,Y31_S37_journaling,21," ""s""",AUX,be,is
8060,Y31_S37,journaling,Y31_S37_journaling,21,nothing,PRON,nothing,nothing
8061,Y31_S37,journaling,Y31_S37_journaling,22,i,PRON,-PRON-,i
8062,Y31_S37,journaling,Y31_S37_journaling,22," ""m""",AUX,be,am
8063,Y31_S37,journaling,Y31_S37_journaling,22,gon,VERB,go,going
8064,Y31_S37,journaling,Y31_S37_journaling,22, na,PART,to,to
8065,Y31_S37,journaling,Y31_S37_journaling,22,get,AUX,get,get
8066,Y31_S37,journaling,Y31_S37_journaling,22,out,ADP,out,out
8067,Y31_S37,journaling,Y31_S37_journaling,22,i,PRON,-PRON-,i
8068,Y31_S37,journaling,Y31_S37_journaling,22," ""m""",AUX,be,am
8069,Y31_S37,journaling,Y31_S37_journaling,22,gon,VERB,go,going
8070,Y31_S37,journaling,Y31_S37_journaling,22, na,PART,to,to
8071,Y31_S37,journaling,Y31_S37_journaling,22,get,AUX,get,get
8072,Y31_S37,journaling,Y31_S37_journaling,22,me,PRON,-PRON-,me
8073,Y31_S37,journaling,Y31_S37_journaling,22,a,DET,a,a
8074,Y31_S37,journaling,Y31_S37_journaling,22,hill,NOUN,hill,hill
8075,Y31_S37,journaling,Y31_S37_journaling,22,and,CCONJ,and,and
8076,Y31_S37,journaling,Y31_S37_journaling,22,i,PRON,-PRON-,i
8077,Y31_S37,journaling,Y31_S37_journaling,22," ""m""",AUX,be,am
8078,Y31_S37,journaling,Y31_S37_journaling,22,gon,VERB,go,going
8079,Y31_S37,journaling,Y31_S37_journaling,22, na,PART,to,to
8080,Y31_S37,journaling,Y31_S37_journaling,22,stay,VERB,stay,stay
8081,Y31_S37,journaling,Y31_S37_journaling,22,on,ADP,on,on
8082,Y31_S37,journaling,Y31_S37_journaling,22,that,DET,that,that
8083,Y31_S37,journaling,Y31_S37_journaling,22,hill,NOUN,hill,hill
8084,Y31_S37,journaling,Y31_S37_journaling,23,i,PRON,-PRON-,i
8085,Y31_S37,journaling,Y31_S37_journaling,23," ""m""",AUX,be,am
8086,Y31_S37,journaling,Y31_S37_journaling,23,gon,VERB,go,going
8087,Y31_S37,journaling,Y31_S37_journaling,23, na,PART,to,to
8088,Y31_S37,journaling,Y31_S37_journaling,23,get,AUX,get,get
8089,Y31_S37,journaling,Y31_S37_journaling,23,enough,ADJ,enough,enough
8090,Y31_S37,journaling,Y31_S37_journaling,23,whiskey,NOUN,whiskey,whiskey
8091,Y31_S37,journaling,Y31_S37_journaling,23,i,PRON,i,i
8092,Y31_S37,journaling,Y31_S37_journaling,23,do,AUX,do,do
8093,Y31_S37,journaling,Y31_S37_journaling,23," ""nt""",PART,not,not
8094,Y31_S37,journaling,Y31_S37_journaling,23,nothing,PRON,nothing,nothing
8095,Y31_S37,journaling,Y31_S37_journaling,23,to,ADP,to,to
8096,Y31_S37,journaling,Y31_S37_journaling,24,i,PRON,-PRON-,i
8097,Y31_S37,journaling,Y31_S37_journaling,24," ""m""",AUX,be,am
8098,Y31_S37,journaling,Y31_S37_journaling,24,not,PART,not,not
8099,Y31_S37,journaling,Y31_S37_journaling,24,gon,VERB,go,going
8100,Y31_S37,journaling,Y31_S37_journaling,24, na,PART,to,to
8101,Y31_S37,journaling,Y31_S37_journaling,24,eat,VERB,eat,eat
8102,Y31_S37,journaling,Y31_S37_journaling,25,i,PRON,-PRON-,i
8103,Y31_S37,journaling,Y31_S37_journaling,25," ""m""",AUX,be,am
8104,Y31_S37,journaling,Y31_S37_journaling,25,just,ADV,just,just
8105,Y31_S37,journaling,Y31_S37_journaling,25,gon,VERB,go,going
8106,Y31_S37,journaling,Y31_S37_journaling,25, na,PART,to,to
8107,Y31_S37,journaling,Y31_S37_journaling,25,stay,VERB,stay,stay
8108,Y31_S37,journaling,Y31_S37_journaling,25,on,ADP,on,on
8109,Y31_S37,journaling,Y31_S37_journaling,25,that,DET,that,that
8110,Y31_S37,journaling,Y31_S37_journaling,25,hill,NOUN,hill,hill
8114,Z4_H8,journaling,Z4_H8_journaling,1,i,PRON,i,i
8115,Z4_H8,journaling,Z4_H8_journaling,1,had,AUX,have,had
8116,Z4_H8,journaling,Z4_H8_journaling,1,been,AUX,be,been
8117,Z4_H8,journaling,Z4_H8_journaling,1,feeling,VERB,feel,feeling
8118,Z4_H8,journaling,Z4_H8_journaling,1,awfully,ADV,awfully,awfully
8119,Z4_H8,journaling,Z4_H8_journaling,1,depressed,ADJ,depressed,depressed
8120,Z4_H8,journaling,Z4_H8_journaling,1,for,ADP,for,for
8121,Z4_H8,journaling,Z4_H8_journaling,1,a,DET,a,a
8122,Z4_H8,journaling,Z4_H8_journaling,1,very,ADV,very,very
